StationName,StationCode,LocationCode,Date,Phylum,Class,Orders,Family,Genus,Species,Counts,BAResult,Unit,CollectionMethod,Program,Project,regional_board,rb_number,Latitude,Longitude,Datum,Subregion,geometry
Suisun Bay (SU027S),SU027S,OpenWater1,2012-04-23,,,,,,,NA,1,count,Sediment_Grab,SF Bay Regional Monitoring for Water Quality,2012 RMP Status and Trends,San Francisco Bay,2,38.0552,-122.111,NAD83,Suisun Bay,"c(-122.111, 38.0552)"
Suisun Bay (SU027S),SU027S,OpenWater1,2012-04-23,,,,,,,NA,1,count,Sediment_Grab,SF Bay Regional Monitoring for Water Quality,2012 RMP Status and Trends,San Francisco Bay,2,38.0552,-122.111,NAD83,Suisun Bay,"c(-122.111, 38.0552)"
Suisun Bay (SU027S),SU027S,OpenWater1,2012-04-23,Mollusca,Bivalvia,,,,,NA,1,count,Sediment_Grab,SF Bay Regional Monitoring for Water Quality,2012 RMP Status and Trends,San Francisco Bay,2,38.0552,-122.111,NAD83,Suisun Bay,"c(-122.111, 38.0552)"
Suisun Bay (SU027S),SU027S,OpenWater1,2012-04-23,Mollusca,Bivalvia,,,,,NA,402,count,Sediment_Grab,SF Bay Regional Monitoring for Water Quality,2012 RMP Status and Trends,San Francisco Bay,2,38.0552,-122.111,NAD83,Suisun Bay,"c(-122.111, 38.0552)"
Suisun Bay (SU027S),SU027S,OpenWater1,2012-04-23,Arthropoda,Malacostraca,,,,,NA,14,count,Sediment_Grab,SF Bay Regional Monitoring for Water Quality,2012 RMP Status and Trends,San Francisco Bay,2,38.0552,-122.111,NAD83,Suisun Bay,"c(-122.111, 38.0552)"
Suisun Bay (SU027S),SU027S,OpenWater1,2012-04-23,Arthropoda,Malacostraca,,,,,NA,1,count,Sediment_Grab,SF Bay Regional Monitoring for Water Quality,2012 RMP Status and Trends,San Francisco Bay,2,38.0552,-122.111,NAD83,Suisun Bay,"c(-122.111, 38.0552)"
Suisun Bay (SU027S),SU027S,OpenWater1,2012-04-23,,,,,,,NA,1,count,Sediment_Grab,SF Bay Regional Monitoring for Water Quality,2012 RMP Status and Trends,San Francisco Bay,2,38.0552,-122.111,NAD83,Suisun Bay,"c(-122.111, 38.0552)"
Suisun Bay (SU027S),SU027S,OpenWater1,2012-04-23,Annelida,Oligochaeta,Haplotaxida,Nadidae (=Tubificidae),Tubificoides,Tubificoides heterochaetus,NA,1,count,Sediment_Grab,SF Bay Regional Monitoring for Water Quality,2012 RMP Status and Trends,San Francisco Bay,2,38.0552,-122.111,NAD83,Suisun Bay,"c(-122.111, 38.0552)"
Suisun Bay (SU073S),SU073S,OpenWater1,2012-04-23,,,,,,,NA,1,count,Sediment_Grab,SF Bay Regional Monitoring for Water Quality,2012 RMP Status and Trends,San Francisco Bay,2,38.1107,-122.049,NAD83,Suisun Bay,"c(-122.049, 38.1107)"
Suisun Bay (SU073S),SU073S,OpenWater1,2012-04-23,Mollusca,Bivalvia,,,,,NA,6,count,Sediment_Grab,SF Bay Regional Monitoring for Water Quality,2012 RMP Status and Trends,San Francisco Bay,2,38.1107,-122.049,NAD83,Suisun Bay,"c(-122.049, 38.1107)"
Suisun Bay (SU073S),SU073S,OpenWater1,2012-04-23,Mollusca,Bivalvia,,,,,NA,100,count,Sediment_Grab,SF Bay Regional Monitoring for Water Quality,2012 RMP Status and Trends,San Francisco Bay,2,38.1107,-122.049,NAD83,Suisun Bay,"c(-122.049, 38.1107)"
Suisun Bay (SU073S),SU073S,OpenWater1,2012-04-23,Arthropoda,Malacostraca,,,,,NA,26,count,Sediment_Grab,SF Bay Regional Monitoring for Water Quality,2012 RMP Status and Trends,San Francisco Bay,2,38.1107,-122.049,NAD83,Suisun Bay,"c(-122.049, 38.1107)"
Suisun Bay (SU073S),SU073S,OpenWater1,2012-04-23,Arthropoda,Malacostraca,,,,,NA,29,count,Sediment_Grab,SF Bay Regional Monitoring for Water Quality,2012 RMP Status and Trends,San Francisco Bay,2,38.1107,-122.049,NAD83,Suisun Bay,"c(-122.049, 38.1107)"
Suisun Bay (SU073S),SU073S,OpenWater1,2012-04-23,Arthropoda,Insecta,,,,,NA,NA,count,Sediment_Grab,SF Bay Regional Monitoring for Water Quality,2012 RMP Status and Trends,San Francisco Bay,2,38.1107,-122.049,NAD83,Suisun Bay,"c(-122.049, 38.1107)"
Suisun Bay (SU073S),SU073S,OpenWater1,2012-04-23,,,,,,,NA,2,count,Sediment_Grab,SF Bay Regional Monitoring for Water Quality,2012 RMP Status and Trends,San Francisco Bay,2,38.1107,-122.049,NAD83,Suisun Bay,"c(-122.049, 38.1107)"
Suisun Bay (SU073S),SU073S,OpenWater1,2012-04-23,Annelida,Polychaeta,,,,,NA,57,count,Sediment_Grab,SF Bay Regional Monitoring for Water Quality,2012 RMP Status and Trends,San Francisco Bay,2,38.1107,-122.049,NAD83,Suisun Bay,"c(-122.049, 38.1107)"
Suisun Bay (SU073S),SU073S,OpenWater1,2012-04-23,Annelida,Polychaeta,,,,,NA,6,count,Sediment_Grab,SF Bay Regional Monitoring for Water Quality,2012 RMP Status and Trends,San Francisco Bay,2,38.1107,-122.049,NAD83,Suisun Bay,"c(-122.049, 38.1107)"
Suisun Bay (SU073S),SU073S,OpenWater1,2012-04-23,Arthropoda,Malacostraca,,,,,NA,40,count,Sediment_Grab,SF Bay Regional Monitoring for Water Quality,2012 RMP Status and Trends,San Francisco Bay,2,38.1107,-122.049,NAD83,Suisun Bay,"c(-122.049, 38.1107)"
Suisun Bay (SU073S),SU073S,OpenWater1,2012-04-23,Annelida,Oligochaeta,Haplotaxida,Nadidae (=Tubificidae),Tubificoides,Tubificoides heterochaetus,NA,4,count,Sediment_Grab,SF Bay Regional Monitoring for Water Quality,2012 RMP Status and Trends,San Francisco Bay,2,38.1107,-122.049,NAD83,Suisun Bay,"c(-122.049, 38.1107)"
Old River at Frank’s Tract (SJR -flooded island),544CCC003,OpenWater,2011-06-06,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,,NA,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1011,Central Valley,5,38.0438,-121.615,NAD83,Central Delta,"c(-121.615, 38.0438)"
Old River at Frank’s Tract (SJR -flooded island),544CCC003,OpenWater,2011-06-06,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Aphanizomenon,Aphanizomenon flos-aquae,NA,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1011,Central Valley,5,38.0438,-121.615,NAD83,Central Delta,"c(-121.615, 38.0438)"
Old River at Frank’s Tract (SJR -flooded island),544CCC003,OpenWater,2011-06-06,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,Microcystis aeruginosa,NA,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1011,Central Valley,5,38.0438,-121.615,NAD83,Central Delta,"c(-121.615, 38.0438)"
Old River at Frank’s Tract (SJR -flooded island),544CCC003,OpenWater,2011-06-06,Cyanobacteria,Cyanophyceae,Oscillatoriales,,,,NA,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1011,Central Valley,5,38.0438,-121.615,NAD83,Central Delta,"c(-121.615, 38.0438)"
Old River at Frank’s Tract (SJR -flooded island),544CCC003,OpenWater,2011-06-06,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,,NA,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1011,Central Valley,5,38.0438,-121.615,NAD83,Central Delta,"c(-121.615, 38.0438)"
Old River at Frank’s Tract (SJR -flooded island),544CCC003,OpenWater,2011-06-06,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Aphanizomenon,Aphanizomenon flos-aquae,NA,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1011,Central Valley,5,38.0438,-121.615,NAD83,Central Delta,"c(-121.615, 38.0438)"
Old River at Frank’s Tract (SJR -flooded island),544CCC003,OpenWater,2011-06-06,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,Microcystis aeruginosa,NA,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1011,Central Valley,5,38.0438,-121.615,NAD83,Central Delta,"c(-121.615, 38.0438)"
Old River at Frank’s Tract (SJR -flooded island),544CCC003,OpenWater,2011-06-06,Cyanobacteria,Cyanophyceae,Oscillatoriales,,,,NA,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1011,Central Valley,5,38.0438,-121.615,NAD83,Central Delta,"c(-121.615, 38.0438)"
Old River at Rancho del Rio,544CCC004,Midchannel,2011-06-06,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,,NA,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1011,Central Valley,5,37.9705,-121.573,NAD83,Central Delta,"c(-121.573, 37.9705)"
Old River at Rancho del Rio,544CCC004,Midchannel,2011-06-06,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Aphanizomenon,Aphanizomenon flos-aquae,NA,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1011,Central Valley,5,37.9705,-121.573,NAD83,Central Delta,"c(-121.573, 37.9705)"
Old River at Rancho del Rio,544CCC004,Midchannel,2011-06-06,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,Microcystis aeruginosa,NA,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1011,Central Valley,5,37.9705,-121.573,NAD83,Central Delta,"c(-121.573, 37.9705)"
Old River at Rancho del Rio,544CCC004,Midchannel,2011-06-06,Cyanobacteria,Cyanophyceae,Oscillatoriales,,,,NA,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1011,Central Valley,5,37.9705,-121.573,NAD83,Central Delta,"c(-121.573, 37.9705)"
San Joaquin in Antioch Ship Channel,544CCC001,Midchannel,2011-06-06,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,,NA,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1011,Central Valley,5,38.0216,-121.806,NAD83,Confluence,"c(-121.806, 38.0216)"
San Joaquin in Antioch Ship Channel,544CCC001,Midchannel,2011-06-06,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Aphanizomenon,Aphanizomenon flos-aquae,NA,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1011,Central Valley,5,38.0216,-121.806,NAD83,Confluence,"c(-121.806, 38.0216)"
San Joaquin in Antioch Ship Channel,544CCC001,Midchannel,2011-06-06,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,Microcystis aeruginosa,NA,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1011,Central Valley,5,38.0216,-121.806,NAD83,Confluence,"c(-121.806, 38.0216)"
San Joaquin in Antioch Ship Channel,544CCC001,Midchannel,2011-06-06,Cyanobacteria,Cyanophyceae,Oscillatoriales,,,,NA,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1011,Central Valley,5,38.0216,-121.806,NAD83,Confluence,"c(-121.806, 38.0216)"
San Joaquin River at Potato Point,544SJC010,Midchannel,2011-06-07,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,,NA,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1011,Central Valley,5,38.0766,-121.567,NAD83,Central Delta,"c(-121.567, 38.0766)"
San Joaquin River at Potato Point,544SJC010,Midchannel,2011-06-07,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Aphanizomenon,Aphanizomenon flos-aquae,NA,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1011,Central Valley,5,38.0766,-121.567,NAD83,Central Delta,"c(-121.567, 38.0766)"
San Joaquin River at Potato Point,544SJC010,Midchannel,2011-06-07,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,Microcystis aeruginosa,NA,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1011,Central Valley,5,38.0766,-121.567,NAD83,Central Delta,"c(-121.567, 38.0766)"
San Joaquin River at Potato Point,544SJC010,Midchannel,2011-06-07,Cyanobacteria,Cyanophyceae,Oscillatoriales,,,,NA,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1011,Central Valley,5,38.0766,-121.567,NAD83,Central Delta,"c(-121.567, 38.0766)"
San Joaquin River at Twitchell Island,544SAC004,Midchannel,2011-06-07,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,,NA,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1011,Central Valley,5,38.0969,-121.669,NAD83,Central Delta,"c(-121.669, 38.0969)"
San Joaquin River at Twitchell Island,544SAC004,Midchannel,2011-06-07,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Aphanizomenon,Aphanizomenon flos-aquae,NA,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1011,Central Valley,5,38.0969,-121.669,NAD83,Central Delta,"c(-121.669, 38.0969)"
San Joaquin River at Twitchell Island,544SAC004,Midchannel,2011-06-07,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,Microcystis aeruginosa,NA,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1011,Central Valley,5,38.0969,-121.669,NAD83,Central Delta,"c(-121.669, 38.0969)"
San Joaquin River at Twitchell Island,544SAC004,Midchannel,2011-06-07,Cyanobacteria,Cyanophyceae,Oscillatoriales,,,,NA,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1011,Central Valley,5,38.0969,-121.669,NAD83,Central Delta,"c(-121.669, 38.0969)"
Old River at Frank’s Tract (SJR -flooded island),544CCC003,OpenWater,2011-07-06,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,,12364,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,38.0438,-121.615,NAD83,Central Delta,"c(-121.615, 38.0438)"
Old River at Frank’s Tract (SJR -flooded island),544CCC003,OpenWater,2011-07-06,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Aphanizomenon,Aphanizomenon flos-aquae,NA,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,38.0438,-121.615,NAD83,Central Delta,"c(-121.615, 38.0438)"
Old River at Frank’s Tract (SJR -flooded island),544CCC003,OpenWater,2011-07-06,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,Microcystis aeruginosa,NA,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,38.0438,-121.615,NAD83,Central Delta,"c(-121.615, 38.0438)"
Old River at Frank’s Tract (SJR -flooded island),544CCC003,OpenWater,2011-07-06,Cyanobacteria,Cyanophyceae,Oscillatoriales,,,,NA,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,38.0438,-121.615,NAD83,Central Delta,"c(-121.615, 38.0438)"
Old River at Rancho del Rio,544CCC004,Midchannel,2011-07-06,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,,NA,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,37.9705,-121.573,NAD83,Central Delta,"c(-121.573, 37.9705)"
Old River at Rancho del Rio,544CCC004,Midchannel,2011-07-06,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Aphanizomenon,Aphanizomenon flos-aquae,NA,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,37.9705,-121.573,NAD83,Central Delta,"c(-121.573, 37.9705)"
Old River at Rancho del Rio,544CCC004,Midchannel,2011-07-06,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,Microcystis aeruginosa,NA,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,37.9705,-121.573,NAD83,Central Delta,"c(-121.573, 37.9705)"
Old River at Rancho del Rio,544CCC004,Midchannel,2011-07-06,Cyanobacteria,Cyanophyceae,Oscillatoriales,,,,NA,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,37.9705,-121.573,NAD83,Central Delta,"c(-121.573, 37.9705)"
Old River at Rancho del Rio,544CCC004,Midchannel,2011-07-06,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,,NA,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,37.9705,-121.573,NAD83,Central Delta,"c(-121.573, 37.9705)"
Old River at Rancho del Rio,544CCC004,Midchannel,2011-07-06,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Aphanizomenon,Aphanizomenon flos-aquae,NA,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,37.9705,-121.573,NAD83,Central Delta,"c(-121.573, 37.9705)"
Old River at Rancho del Rio,544CCC004,Midchannel,2011-07-06,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,Microcystis aeruginosa,NA,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,37.9705,-121.573,NAD83,Central Delta,"c(-121.573, 37.9705)"
Old River at Rancho del Rio,544CCC004,Midchannel,2011-07-06,Cyanobacteria,Cyanophyceae,Oscillatoriales,,,,NA,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,37.9705,-121.573,NAD83,Central Delta,"c(-121.573, 37.9705)"
San Joaquin in Antioch Ship Channel,544CCC001,Midchannel,2011-07-06,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,,13738,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,38.0216,-121.806,NAD83,Confluence,"c(-121.806, 38.0216)"
San Joaquin in Antioch Ship Channel,544CCC001,Midchannel,2011-07-06,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Aphanizomenon,Aphanizomenon flos-aquae,NA,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,38.0216,-121.806,NAD83,Confluence,"c(-121.806, 38.0216)"
San Joaquin in Antioch Ship Channel,544CCC001,Midchannel,2011-07-06,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,Microcystis aeruginosa,NA,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,38.0216,-121.806,NAD83,Confluence,"c(-121.806, 38.0216)"
San Joaquin in Antioch Ship Channel,544CCC001,Midchannel,2011-07-06,Cyanobacteria,Cyanophyceae,Oscillatoriales,,,,NA,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,38.0216,-121.806,NAD83,Confluence,"c(-121.806, 38.0216)"
San Joaquin River at Potato Point,544SJC010,Midchannel,2011-07-07,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,,NA,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,38.0766,-121.567,NAD83,Central Delta,"c(-121.567, 38.0766)"
San Joaquin River at Potato Point,544SJC010,Midchannel,2011-07-07,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Aphanizomenon,Aphanizomenon flos-aquae,NA,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,38.0766,-121.567,NAD83,Central Delta,"c(-121.567, 38.0766)"
San Joaquin River at Potato Point,544SJC010,Midchannel,2011-07-07,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,Microcystis aeruginosa,NA,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,38.0766,-121.567,NAD83,Central Delta,"c(-121.567, 38.0766)"
San Joaquin River at Potato Point,544SJC010,Midchannel,2011-07-07,Cyanobacteria,Cyanophyceae,Oscillatoriales,,,,NA,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,38.0766,-121.567,NAD83,Central Delta,"c(-121.567, 38.0766)"
San Joaquin River at Twitchell Island,544SAC004,Midchannel,2011-07-07,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,,41998,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,38.0969,-121.669,NAD83,Central Delta,"c(-121.669, 38.0969)"
San Joaquin River at Twitchell Island,544SAC004,Midchannel,2011-07-07,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Aphanizomenon,Aphanizomenon flos-aquae,NA,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,38.0969,-121.669,NAD83,Central Delta,"c(-121.669, 38.0969)"
San Joaquin River at Twitchell Island,544SAC004,Midchannel,2011-07-07,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,Microcystis aeruginosa,NA,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,38.0969,-121.669,NAD83,Central Delta,"c(-121.669, 38.0969)"
San Joaquin River at Twitchell Island,544SAC004,Midchannel,2011-07-07,Cyanobacteria,Cyanophyceae,Oscillatoriales,,,,NA,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,38.0969,-121.669,NAD83,Central Delta,"c(-121.669, 38.0969)"
San Joaquin River at Potato Point,544SJC010,Midchannel,2011-08-18,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,,NA,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,38.0766,-121.567,NAD83,Central Delta,"c(-121.567, 38.0766)"
San Joaquin River at Potato Point,544SJC010,Midchannel,2011-08-18,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Aphanizomenon,Aphanizomenon flos-aquae,393,NA,filmt/mL,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,38.0766,-121.567,NAD83,Central Delta,"c(-121.567, 38.0766)"
San Joaquin River at Potato Point,544SJC010,Midchannel,2011-08-18,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,Microcystis aeruginosa,NA,NA,cells/ml,Water_Grab,Surface Water Ambient Monitoring Program,RWB5 Clear Lake and Delta Cyanobacteria FY1112,Central Valley,5,38.0766,-121.567,NAD83,Central Delta,"c(-121.567, 38.0766)"
